Fecha,Contagios,Muertos,Recuperados_tot,Tests,Recuperados,Tests_diario,Activos,Contagios_tot,Muertos_tot,Activos_tot,Contagios_MA,Recuperados_MA,Muertos_MA,Tests_diario_MA,cont_test
2020-12-06,3278,138,1294692.0,4101188.0,5907.0,16826.0,-2767.0,1463110,39770,128648.0,6277.571428571428,6407.0,185.28571428571428,32565.285714285714,19.48175442767146
2020-12-07,3119,118,1300696.0,4111139.0,6004.0,9951.0,-3003.0,1466229,39888,125645.0,5956.571428571428,6209.857142857143,165.42857142857142,31231.0,31.343583559441264
2020-12-08,3610,121,1305587.0,4124441.0,4891.0,13302.0,-1402.0,1469839,40009,124243.0,5324.142857142857,6048.0,154.42857142857142,28307.85714285714,27.138776123891144
2020-12-09,5383,213,1311488.0,4145226.0,5901.0,20785.0,-731.0,1475222,40222,123512.0,5017.0,6161.428571428572,152.28571428571428,24209.428571428572,25.898484484002886
2020-12-10,6994,211,1318187.0,4173392.0,6699.0,28166.0,84.0,1482216,40433,123596.0,4926.285714285715,6216.0,161.14285714285714,21502.85714285714,24.831356955194206
2020-12-11,7112,175,1324792.0,4210197.0,6605.0,36805.0,332.0,1489328,40608,123928.0,4956.714285714285,6119.571428571428,156.71428571428572,22057.428571428572,19.323461486211112
2020-12-12,5274,62,1330160.0,4237401.0,5368.0,27204.0,-156.0,1494602,40670,123772.0,4967.142857142857,5910.714285714285,148.28571428571428,21862.714285714286,19.386854874283195
2020-12-13,3558,96,1335317.0,4259194.0,5157.0,21793.0,-1695.0,1498160,40766,122077.0,5007.142857142857,5803.571428571428,142.28571428571428,22572.285714285714,16.326343321249944
2020-12-14,5062,273,1340120.0,4302194.0,4803.0,43000.0,-14.0,1503222,41039,122063.0,5284.714285714285,5632.0,164.42857142857142,27293.571428571428,11.772093023255813
2020-12-15,6981,164,1344300.0,4338785.0,4180.0,36591.0,2637.0,1510203,41203,124700.0,5766.285714285715,5530.428571428572,170.57142857142858,30620.571428571428,19.078461916864804
2020-12-16,6843,162,1347914.0,4373384.0,3614.0,34599.0,3067.0,1517046,41365,127767.0,5974.857142857143,5203.714285714285,163.28571428571428,32594.0,19.77802826671291
2020-12-17,7326,169,1352556.0,4405320.0,4642.0,31936.0,2515.0,1524372,41534,130282.0,6022.285714285715,4909.857142857143,157.28571428571428,33132.57142857143,22.939629258517034
2020-12-18,7002,138,1356755.0,4437322.0,4199.0,32002.0,2665.0,1531374,41672,132947.0,6006.571428571428,4566.142857142857,152.0,32446.428571428572,21.87988250734329
2020-12-19,5795,91,1362617.0,4464725.0,5862.0,27403.0,-158.0,1537169,41763,132789.0,6081.0,4636.714285714285,156.14285714285714,32474.85714285714,21.147319636536146
2020-12-20,4116,50,1368346.0,4496873.0,5729.0,32148.0,-1663.0,1541285,41813,131126.0,6160.714285714285,4718.428571428572,149.57142857142858,33954.142857142855,12.80328480776409
2020-12-21,5853,184,1374401.0,4520949.0,6055.0,24076.0,-386.0,1547138,41997,130740.0,6273.714285714285,4897.285714285715,136.85714285714286,31250.714285714286,24.31051669712577
2020-12-22,8141,257,1379726.0,4558637.0,5325.0,37688.0,2559.0,1555279,42254,133299.0,6439.428571428572,5060.857142857143,150.14285714285714,31407.428571428572,21.601040118870728
2020-12-23,8586,60,1384277.0,4597960.0,4551.0,39323.0,3975.0,1563865,42314,137274.0,6688.428571428572,5194.714285714285,135.57142857142858,32082.285714285714,21.834549754596548
2020-12-24,5344,54,1389277.0,4622415.0,5000.0,24455.0,290.0,1569209,42368,137564.0,6405.285714285715,5245.857142857143,119.14285714285714,31013.571428571428,21.852381925986506
2020-12-25,5345,54,1393777.0,4646871.0,4500.0,24456.0,791.0,1574554,42422,138355.0,6168.571428571428,5288.857142857143,107.14285714285714,29935.571428571428,21.855577363428196
2020-12-26,3713,79,1402227.0,4661855.0,8450.0,14984.0,-4816.0,1578267,42501,133539.0,5871.142857142857,5658.571428571428,105.42857142857143,28161.428571428572,24.77976508275494
2020-12-27,5030,149,1407926.0,4683310.0,5699.0,21455.0,-818.0,1583297,42650,132721.0,6001.714285714285,5654.285714285715,119.57142857142857,26633.85714285714,23.44441855045444
2020-12-28,7216,217,1414680.0,4712288.0,6754.0,28978.0,245.0,1590513,42867,132966.0,6196.428571428572,5754.142857142857,124.28571428571429,27334.14285714286,24.90164952722755
2020-12-29,11650,151,1420885.0,4757372.0,6205.0,45084.0,5294.0,1602163,43018,138260.0,6697.714285714285,5879.857142857143,109.14285714285714,28390.714285714286,25.84065300328276
2020-12-30,11765,145,1426676.0,4811498.0,5791.0,54126.0,5829.0,1613928,43163,144089.0,7151.857142857143,6057.0,121.28571428571429,30505.428571428572,21.736318959464953
2020-12-31,11586,130,1436676.0,4845697.0,10000.0,34199.0,1456.0,1625514,43293,145545.0,8043.571428571428,6771.285714285715,132.14285714285714,31897.428571428572,33.87818357261908
2021-01-01,4080,26,1446884.0,4879897.0,10208.0,34200.0,-6154.0,1629594,43319,139391.0,7862.857142857143,7586.714285714285,128.14285714285714,33289.42857142857,11.929824561403509
2021-01-02,5240,56,1447092.0,4897167.0,208.0,17270.0,4976.0,1634834,43375,144367.0,8081.0,6409.285714285715,124.85714285714286,33616.0,30.34163288940359
2021-01-03,5884,107,1452960.0,4919347.0,5868.0,22180.0,-91.0,1640718,43482,144276.0,8203.0,6433.428571428572,118.85714285714286,33719.57142857143,26.52840396753832
2021-01-04,8222,152,1458083.0,4951166.0,5123.0,31819.0,2947.0,1648940,43634,147223.0,8346.714285714286,6200.428571428572,109.57142857142857,34125.42857142857,25.839906973820675
2021-01-05,13790,151,1466616.0,5001234.0,8533.0,50068.0,5106.0,1662730,43785,152329.0,8652.42857142857,6533.0,109.57142857142857,34837.42857142857,27.54254214268595
2021-01-06,13441,191,1474048.0,5050350.0,7432.0,49116.0,5818.0,1676171,43976,158147.0,8891.857142857143,6767.428571428572,116.14285714285714,34121.71428571428,27.36582783614301
2021-01-07,13835,146,1484794.0,5099516.0,10746.0,49166.0,2943.0,1690006,44122,161090.0,9213.142857142857,6874.0,118.42857142857143,36259.857142857145,28.13936460155392
2021-01-08,13346,151,1494896.0,5157845.0,10102.0,58329.0,3093.0,1703352,44273,164183.0,10536.857142857143,6858.857142857143,136.28571428571428,39706.857142857145,22.880556841365358
2021-01-09,11057,144,1504330.0,5189835.0,9434.0,31990.0,1479.0,1714409,44417,165662.0,11367.857142857143,8176.857142857143,148.85714285714286,41809.71428571428,34.56392622694592
2021-01-10,7808,78,1511750.0,5228200.0,7420.0,38365.0,310.0,1722217,44495,165972.0,11642.714285714286,8398.57142857143,144.71428571428572,44121.857142857145,20.351883226899517
2021-01-11,8704,160,1518715.0,5260563.0,6965.0,32363.0,1579.0,1730921,44655,167551.0,11711.57142857143,8661.714285714286,145.85714285714286,44199.57142857143,26.894910854988723
2021-01-12,13783,194,1527861.0,5314594.0,9146.0,54031.0,4443.0,1744704,44849,171994.0,11710.57142857143,8749.285714285714,152.0,44765.71428571428,25.50942977179767
2021-01-13,12725,135,1536423.0,5365242.0,8562.0,50648.0,4028.0,1757429,44984,176022.0,11608.285714285714,8910.714285714286,144.0,44984.57142857143,25.124387932396147
2021-01-14,13286,142,1549490.0,5415971.0,13067.0,50729.0,77.0,1770715,45126,176099.0,11529.857142857143,9242.285714285714,143.42857142857142,45207.857142857145,26.190147647302332
2021-01-15,12332,103,1561963.0,5468091.0,12473.0,52120.0,-244.0,1783047,45229,175855.0,11385.0,9581.0,136.57142857142858,44320.857142857145,23.660782808902532
2021-01-16,8932,68,1573104.0,5511604.0,11141.0,43513.0,-2277.0,1791979,45297,173578.0,11081.42857142857,9824.857142857143,125.71428571428571,45967.0,20.52719876818422
2021-01-17,7264,112,1583465.0,5551195.0,10361.0,39591.0,-3209.0,1799243,45409,170369.0,11003.714285714286,10245.0,130.57142857142858,46142.142857142855,18.347604253491955
2021-01-18,8185,424,1594768.0,5592646.0,11303.0,41451.0,-3542.0,1807428,45833,166827.0,10929.57142857143,10864.714285714286,168.28571428571428,47440.42857142857,19.746206364140793
2021-01-19,12141,235,1604373.0,5642212.0,9605.0,49566.0,2301.0,1819569,46068,169128.0,10695.0,10930.285714285714,174.14285714285714,46802.57142857143,24.494613242948795
2021-01-20,12112,147,1613773.0,5697210.0,9400.0,54998.0,2565.0,1831681,46215,171693.0,10607.42857142857,11050.0,175.85714285714286,47424.0,22.022619004327428
2021-01-21,11396,142,1625755.0,5751173.0,11982.0,53963.0,-728.0,1843077,46357,170965.0,10337.42857142857,10895.0,175.85714285714286,47886.0,21.118173563367492
2021-01-22,10753,220,1636826.0,5806612.0,11071.0,55439.0,-538.0,1853830,46577,170427.0,10111.857142857143,10694.714285714286,192.57142857142858,48360.142857142855,19.396093003120544
2021-01-23,8362,162,1646668.0,5853255.0,9842.0,46643.0,-1642.0,1862192,46739,168785.0,10030.42857142857,10509.142857142857,206.0,48807.28571428572,17.92766331496688
2021-01-24,5031,89,1656149.0,5882914.0,9481.0,29659.0,-4539.0,1867223,46828,164246.0,9711.42857142857,10383.42857142857,202.71428571428572,47388.42857142857,16.962810613978892
2021-01-25,7578,208,1666527.0,5919820.0,10378.0,36906.0,-3008.0,1874801,47036,161238.0,9624.714285714286,10251.285714285714,171.85714285714286,46739.142857142855,20.533246626564786
2021-01-26,10409,219,1674555.0,5974943.0,8028.0,55123.0,2162.0,1885210,47255,163400.0,9377.285714285714,10026.0,169.57142857142858,47533.0,18.883224788200934
2021-01-27,10843,180,1682563.0,6024097.0,8008.0,49154.0,2655.0,1896053,47435,166055.0,9196.0,9827.142857142857,174.28571428571428,46698.142857142855,22.05924238108801
2021-01-28,9471,166,1693146.0,6070839.0,10583.0,46742.0,-1278.0,1905524,47601,164777.0,8921.0,9627.285714285714,177.71428571428572,45666.57142857143,20.262290873304522
2021-01-29,9838,174,1703459.0,6116648.0,10313.0,45809.0,-649.0,1915362,47775,164128.0,8790.285714285714,9519.0,171.14285714285714,44290.857142857145,21.476129144927853
2021-01-30,6902,156,1712868.0,6157226.0,9409.0,40578.0,-2663.0,1922264,47931,161465.0,8581.714285714286,9457.142857142857,170.28571428571428,43424.42857142857,17.009216816994428
2021-01-31,4975,43,1721650.0,6191638.0,8782.0,34412.0,-3850.0,1927239,47974,157615.0,8573.714285714286,9357.285714285714,163.71428571428572,44103.42857142857,14.457166104847147
2021-02-01,6614,275,1729999.0,6226585.0,8349.0,34947.0,-2010.0,1933853,48249,155605.0,8436.0,9067.42857142857,173.28571428571428,43823.57142857143,18.92580192863479
2021-02-02,9695,177,1738768.0,6292787.0,8769.0,66202.0,749.0,1943548,48426,156354.0,8334.0,9173.285714285714,167.28571428571428,45406.28571428572,14.644572671520498
2021-02-03,9196,112,1745208.0,6340947.0,6440.0,48160.0,2644.0,1952744,48538,158998.0,8098.714285714285,8949.285714285714,157.57142857142858,45264.28571428572,19.09468438538206
2021-02-04,8891,162,1754705.0,6393504.0,9497.0,52557.0,-768.0,1961635,48700,158230.0,8015.857142857143,8794.142857142857,157.0,46095.0,16.91687120649961
2021-02-05,8374,285,1763762.0,6441249.0,9057.0,47745.0,-968.0,1970009,48985,157262.0,7806.714285714285,8614.714285714286,172.85714285714286,46371.57142857143,17.53900932034768
2021-02-06,6680,125,1772059.0,6483493.0,8297.0,42244.0,-1742.0,1976689,49110,155520.0,7775.0,8455.857142857143,168.42857142857142,46609.57142857143,15.812896506012688
2021-02-07,3658,61,1778965.0,6508214.0,6906.0,24721.0,-3309.0,1980347,49171,152211.0,7586.857142857143,8187.857142857143,171.0,45225.142857142855,14.797136038186157
2021-02-08,5154,227,1786178.0,6538865.0,7213.0,30651.0,-2286.0,1985501,49398,149925.0,7378.285714285715,8025.571428571428,164.14285714285714,44611.42857142857,16.815112068121756
2021-02-09,7794,168,1792321.0,6588646.0,6143.0,49781.0,1483.0,1993295,49566,151408.0,7106.714285714285,7650.428571428572,162.85714285714286,42265.57142857143,15.656575802012815
2021-02-10,7739,109,1798120.0,6638998.0,5799.0,50352.0,1831.0,2001034,49675,153239.0,6898.571428571428,7558.857142857143,162.42857142857142,42578.71428571428,15.369796631712743
2021-02-11,7311,200,1806260.0,6690005.0,8140.0,51007.0,-1029.0,2008345,49875,152210.0,6672.857142857143,7365.0,167.85714285714286,42357.28571428572,14.33332679828259
2021-02-12,7151,155,1814160.0,6739079.0,7900.0,49074.0,-904.0,2015496,50030,151306.0,6498.142857142857,7199.714285714285,149.28571428571428,42547.142857142855,14.571871051880834
2021-02-13,6057,159,1820965.0,6793797.0,6805.0,54718.0,-907.0,2021553,50189,150399.0,6409.142857142857,6986.571428571428,154.14285714285714,44329.142857142855,11.06948353375489
2021-02-14,4245,48,1827118.0,6835470.0,6153.0,41673.0,-1956.0,2025798,50237,148443.0,6493.0,6879.0,152.28571428571428,46750.857142857145,10.18645165934778
2021-02-15,3259,91,1833442.0,6865510.0,6324.0,30040.0,-3156.0,2029057,50328,145287.0,6222.285714285715,6752.0,132.85714285714286,46663.57142857143,10.848868175765645
2021-02-16,4003,106,1838291.0,6901792.0,4849.0,36282.0,-952.0,2033060,50434,144335.0,5680.714285714285,6567.142857142857,124.0,44735.142857142855,11.03301912794223
2021-02-17,6064,184,1842878.0,6947674.0,4587.0,45882.0,1293.0,2039124,50618,145628.0,5441.428571428572,6394.0,134.71428571428572,44096.57142857143,13.216511921886578
2021-02-18,7671,242,1849451.0,7002049.0,6573.0,54375.0,856.0,2046795,50860,146484.0,5492.857142857143,6170.142857142857,140.71428571428572,44577.71428571428,14.107586206896553
2021-02-19,7886,143,1855645.0,7061619.0,6194.0,59570.0,1549.0,2054681,51003,148033.0,5597.857142857143,5926.428571428572,139.0,46077.142857142855,13.23820715125063
2021-02-20,5944,122,1861433.0,7106842.0,5788.0,45223.0,34.0,2060625,51125,148067.0,5581.714285714285,5781.142857142857,133.71428571428572,44720.71428571428,13.143754284324348
2021-02-21,3709,77,1866501.0,7132192.0,5068.0,25350.0,-1436.0,2064334,51202,146631.0,5505.142857142857,5626.142857142857,137.85714285714286,42388.857142857145,14.631163708086786
2021-02-22,5417,153,1872213.0,7174337.0,5712.0,42145.0,-448.0,2069751,51355,146183.0,5813.428571428572,5538.714285714285,146.71428571428572,44118.142857142855,12.853244750266935
2021-02-23,7477,155,1877898.0,7225225.0,5685.0,50888.0,1637.0,2077228,51510,147820.0,6309.714285714285,5658.142857142857,153.71428571428572,46204.71428571428,14.693051407011476
2021-02-24,8183,141,1882568.0,7272015.0,4670.0,46790.0,3372.0,2085411,51651,151192.0,6612.428571428572,5670.0,147.57142857142858,46334.42857142857,17.488779653772173
2021-02-25,8234,145,1886732.0,7322351.0,4164.0,50336.0,3925.0,2093645,51796,155117.0,6692.857142857143,5325.857142857143,133.71428571428572,45757.42857142857,16.35807374443738
2021-02-26,5083,92,1892834.0,7365796.0,6102.0,43445.0,-1111.0,2098728,51888,154006.0,6292.428571428572,5312.714285714285,126.42857142857143,43453.857142857145,11.699850385544943
2021-02-27,5469,59,1899087.0,7405891.0,6253.0,40095.0,-843.0,2104197,51947,153163.0,6224.571428571428,5379.142857142857,117.42857142857143,42721.28571428572,13.640104751215862
2021-02-28,3169,19,1905021.0,7436806.0,5934.0,30915.0,-2784.0,2107366,51966,150379.0,6147.428571428572,5502.857142857143,109.14285714285714,43516.28571428572,10.250687368591299
2021-03-01,4658,112,1911338.0,7466942.0,6317.0,30136.0,-1771.0,2112024,52078,148608.0,6039.0,5589.285714285715,103.28571428571429,41800.71428571428,15.456596761348553
2021-03-02,6653,116,1916936.0,7510854.0,5598.0,43912.0,939.0,2118677,52194,149547.0,5921.285714285715,5576.857142857143,97.71428571428571,40804.142857142855,15.150756057569684
2021-03-03,7855,262,1921589.0,7565413.0,4653.0,54559.0,2940.0,2126532,52456,152487.0,5874.428571428572,5574.428571428572,115.0,41914.0,14.397258014259792
2021-03-04,7432,191,1928377.0,7617966.0,6788.0,52553.0,453.0,2133964,52647,152940.0,5759.857142857143,5949.285714285715,121.57142857142857,42230.71428571428,14.141913877418988
2021-03-05,7891,140,1934845.0,7660019.0,6468.0,42053.0,1283.0,2141855,52787,154223.0,6161.0,6001.571428571428,128.42857142857142,42031.857142857145,18.76441633177181
2021-03-06,4860,86,1940317.0,7697759.0,5472.0,37740.0,-698.0,2146715,52873,153525.0,6074.0,5890.0,132.28571428571428,41695.42857142857,12.87758346581876
2021-03-07,2922,10,1945816.0,7720589.0,5499.0,22830.0,-2587.0,2149637,52883,150938.0,6038.714285714285,5827.857142857143,131.0,40540.42857142857,12.798948751642575
2021-03-08,5058,241,1951540.0,7749005.0,5724.0,28416.0,-907.0,2154695,53124,150031.0,6095.857142857143,5743.142857142857,149.42857142857142,40294.71428571428,17.79983108108108
2021-03-09,7307,131,1956591.0,7791570.0,5051.0,42565.0,2125.0,2162002,53255,152156.0,6189.285714285715,5665.0,151.57142857142858,40102.28571428572,17.166686244567135
2021-03-10,7693,107,1961640.0,7837030.0,5049.0,45460.0,2537.0,2169695,53362,154693.0,6166.142857142857,5721.571428571428,129.42857142857142,38802.42857142857,16.922569291684997
2021-03-11,8204,134,1968462.0,7887278.0,6822.0,50248.0,1248.0,2177899,53496,155941.0,6276.428571428572,5726.428571428572,121.28571428571429,38473.142857142855,16.327017990765803
2021-03-12,7849,86,1974866.0,7929640.0,6404.0,42362.0,1359.0,2185748,53582,157300.0,6270.428571428572,5717.285714285715,113.57142857142857,38517.28571428572,18.528398092630187
2021-03-13,6278,68,1981157.0,7972452.0,6291.0,42812.0,-81.0,2192026,53650,157219.0,6473.0,5834.285714285715,111.0,39241.857142857145,14.664112865551715
2021-03-14,3697,24,1986903.0,7998673.0,5746.0,26221.0,-2073.0,2195723,53674,155146.0,6583.714285714285,5869.571428571428,113.0,39726.28571428572,14.099385988329965
2021-03-15,6164,166,1993215.0,8032713.0,6312.0,34040.0,-314.0,2201887,53840,154832.0,6741.714285714285,5953.571428571428,102.28571428571429,40529.71428571428,18.10810810810811
2021-03-16,8235,202,1998594.0,8082588.0,5379.0,49875.0,2654.0,2210122,54042,157486.0,6874.285714285715,6000.428571428572,112.42857142857143,41574.0,16.51127819548872
2021-03-17,8304,195,2003121.0,8137605.0,4527.0,55017.0,3582.0,2218426,54237,161068.0,6961.571428571428,5925.857142857143,125.0,42939.28571428572,15.093516549430175
2021-03-18,8328,155,2009877.0,8189797.0,6756.0,52192.0,1417.0,2226754,54392,162485.0,6979.285714285715,5916.428571428572,128.0,43217.0,15.956468424279583
2021-03-19,8160,113,2016729.0,8251376.0,6852.0,61579.0,1195.0,2234914,54505,163680.0,7023.714285714285,5980.428571428572,131.85714285714286,45962.28571428572,13.251270725409636
2021-03-20,6826,42,2023664.0,8309165.0,6935.0,57789.0,-151.0,2241740,54547,163529.0,7102.0,6072.428571428572,128.14285714285714,48101.857142857145,11.811936527712886
2021-03-21,4032,28,2030153.0,8340398.0,6489.0,31233.0,-2485.0,2245772,54575,161044.0,7149.857142857143,6178.571428571428,128.71428571428572,48817.857142857145,12.909422725962925
2021-03-22,6401,126,2037686.0,8383836.0,7533.0,43438.0,-1258.0,2252173,54701,159786.0,7183.714285714285,6353.0,123.0,50160.42857142857,14.735945485519592
2021-03-23,9404,122,2043957.0,8433539.0,6271.0,49703.0,3011.0,2261577,54823,162797.0,7350.714285714285,6480.428571428572,111.57142857142857,50135.857142857145,18.92038709937026
2021-03-24,8300,123,2049035.0,8477597.0,5078.0,44058.0,3099.0,2269877,54946,165896.0,7350.142857142857,6559.142857142857,101.28571428571429,48570.28571428572,18.83880339552408
2021-03-25,8238,146,2056472.0,8517821.0,7437.0,40224.0,655.0,2278115,55092,166551.0,7337.285714285715,6656.428571428572,100.0,46860.57142857143,20.480310262529834
2021-03-26,12936,143,2064479.0,8605895.0,8007.0,88074.0,4786.0,2291051,55235,171337.0,8019.571428571428,6821.428571428572,104.28571428571429,50645.57142857143,14.687649022412971
2021-03-27,10338,133,2072228.0,8650723.0,7749.0,44828.0,2456.0,2301389,55368,173793.0,8521.285714285714,6937.714285714285,117.28571428571429,48794.0,23.06147943249755
2021-03-28,7208,81,2079515.0,8687916.0,7287.0,37193.0,-160.0,2308597,55449,173633.0,8975.0,7051.714285714285,124.85714285714286,49645.42857142857,19.379990858494878
2021-03-29,14014,163,2088256.0,8745746.0,8741.0,57830.0,5110.0,2322611,55612,178743.0,10062.57142857143,7224.285714285715,130.14285714285714,51701.42857142857,24.233097008473113
2021-03-30,10154,125,2095853.0,8824146.0,7597.0,78400.0,2432.0,2332765,55737,181175.0,10169.714285714286,7413.714285714285,130.57142857142858,55801.0,12.951530612244898
2021-03-31,16056,124,2102616.0,8880480.0,6763.0,56334.0,9169.0,2348821,55861,190344.0,11277.714285714286,7654.428571428572,130.71428571428572,57554.71428571428,28.501437852806475
2021-04-01,14430,83,2112266.0,8932772.0,9650.0,52292.0,4697.0,2363251,55944,195041.0,12162.285714285714,7970.571428571428,121.71428571428571,59278.71428571428,27.59504321884801
2021-04-02,9902,82,2121954.0,8982815.0,9688.0,50043.0,132.0,2373153,56026,195173.0,11728.857142857143,8210.714285714286,113.0,53845.71428571428,19.78698319445277
2021-04-03,10384,83,2130640.0,9036839.0,8686.0,54024.0,1615.0,2383537,56109,196788.0,11735.42857142857,8344.57142857143,105.85714285714286,55159.42857142857,19.221086924329928
2021-04-04,9955,93,2140480.0,9069998.0,9840.0,33159.0,22.0,2393492,56202,196810.0,12127.857142857143,8709.285714285714,107.57142857142857,54583.142857142855,30.0220151391779
2021-04-05,13667,272,2153509.0,9116035.0,13029.0,46037.0,366.0,2407159,56474,197176.0,12078.285714285714,9321.857142857143,123.14285714285714,52898.42857142857,29.68699089862502
2021-04-06,20870,163,2164045.0,9191427.0,10536.0,75392.0,10171.0,2428029,56637,207347.0,13609.142857142857,9741.714285714286,128.57142857142858,52468.71428571428,27.681982173174873
2021-04-07,22039,199,2174625.0,9266106.0,10580.0,74679.0,11260.0,2450068,56836,218607.0,14463.857142857143,10287.0,139.28571428571428,55089.42857142857,29.511643166084173
2021-04-08,23683,290,2188983.0,9361097.0,14358.0,94991.0,9035.0,2473751,57126,227642.0,15785.714285714286,10959.57142857143,168.85714285714286,61189.28571428572,24.931835647587665
2021-04-09,24130,225,2203926.0,9451754.0,14943.0,90657.0,8962.0,2497881,57351,236604.0,17818.285714285714,11710.285714285714,189.28571428571428,66991.28571428571,26.616808409720154
2021-04-10,19419,297,2217783.0,9527467.0,13857.0,75713.0,5265.0,2517300,57648,241869.0,19109.0,12449.0,219.85714285714286,70089.71428571429,25.648171384042374
2021-04-11,15262,132,2233140.0,9590737.0,15357.0,63270.0,-227.0,2532562,57780,241642.0,19867.14285714286,13237.142857142857,225.42857142857142,74391.28571428571,24.1220167535957
2021-04-12,19437,177,2247124.0,9655684.0,13984.0,64947.0,5276.0,2551999,57957,246918.0,20691.428571428572,13373.57142857143,211.85714285714286,77092.71428571429,29.927479329299274
2021-04-13,27001,217,2262875.0,9743345.0,15751.0,87661.0,11033.0,2579000,58174,257951.0,21567.285714285714,14118.57142857143,219.57142857142858,78845.42857142857,30.80161075050479
2021-04-14,25157,368,2278486.0,9833106.0,15611.0,89761.0,9178.0,2604157,58542,267129.0,22012.714285714286,14837.285714285714,243.71428571428572,81000.0,28.026648544468085
2021-04-15,24999,383,2300232.0,9903405.0,21746.0,70299.0,2870.0,2629156,58925,269999.0,22200.714285714286,15892.714285714286,257.0,77472.57142857143,35.5609610378526
2021-04-16,29472,160,2324107.0,10024309.0,23875.0,120904.0,5437.0,2658628,59085,275436.0,22963.85714285714,17168.714285714286,247.71428571428572,81793.57142857143,24.37636471911599
2021-04-17,19119,80,2343808.0,10090767.0,19701.0,66458.0,-662.0,2677747,59165,274774.0,22921.0,18003.571428571428,216.71428571428572,80471.42857142857,28.768545547563875
2021-04-18,16267,65,2364171.0,10154530.0,20363.0,63763.0,-4161.0,2694014,59230,270613.0,23064.571428571428,18718.714285714286,207.14285714285714,80541.85714285714,25.51166036729765
2021-04-19,20461,248,2386383.0,10221233.0,22212.0,66703.0,-1999.0,2714475,59478,268614.0,23210.85714285714,19894.14285714286,217.28571428571428,80792.71428571429,30.674782243677196
2021-04-20,29145,316,2407853.0,10320622.0,21470.0,99389.0,7359.0,2743620,59794,275973.0,23517.14285714286,20711.14285714286,231.42857142857142,82468.14285714286,29.324170682872353
2021-04-21,25932,290,2424675.0,10421935.0,16822.0,101313.0,8820.0,2769552,60084,284793.0,23627.85714285714,20884.14285714286,220.28571428571428,84118.42857142857,25.595925498208523
2021-04-22,27216,537,2449793.0,10521258.0,25118.0,99323.0,1561.0,2796768,60621,286354.0,23944.571428571428,21365.85714285714,242.28571428571428,88264.71428571429,27.40150821058566
2021-04-23,27884,557,2474514.0,10608118.0,24721.0,86860.0,2606.0,2824652,61178,288960.0,23717.714285714286,21486.714285714286,299.0,83401.28571428571,32.10223347916187
2021-04-24,21220,298,2496277.0,10689927.0,21763.0,81809.0,-841.0,2845872,61476,288119.0,24017.85714285714,21781.285714285714,330.14285714285717,85594.28571428571,25.938466427899133
2021-04-25,15012,170,2518167.0,10733477.0,21890.0,43550.0,-7048.0,2860884,61646,281071.0,23838.571428571428,21999.428571428572,345.14285714285717,82706.71428571429,34.4707233065442
2021-04-26,18793,443,2542004.0,10800832.0,23837.0,67355.0,-5487.0,2879677,62089,275584.0,23600.285714285714,22231.571428571428,373.0,82799.85714285714,27.90141786058942
2021-04-27,25495,516,2563223.0,10887878.0,21219.0,87046.0,3760.0,2905172,62605,279344.0,23078.85714285714,22195.714285714286,401.57142857142856,81036.57142857143,29.289111504262117
2021-04-28,23718,348,2582164.0,10980050.0,18941.0,92172.0,4429.0,2928890,62953,283773.0,22762.571428571428,22498.428571428572,409.85714285714283,79730.71428571429,25.732326519984376
2021-04-29,26053,561,2608077.0,11064135.0,25913.0,84085.0,-421.0,2954943,63514,283352.0,22596.428571428572,22612.0,413.2857142857143,77553.85714285714,30.984123208657905
2021-04-30,22420,357,2634306.0,11148350.0,26229.0,84215.0,-4166.0,2977363,63871,279186.0,21815.85714285714,22827.428571428572,384.7142857142857,77176.0,26.622335688416555
2021-05-01,16502,231,2655359.0,11209847.0,21053.0,61497.0,-4782.0,2993865,64102,274404.0,21141.85714285714,22726.0,375.14285714285717,74274.28571428571,26.83382929248581
2021-05-02,11394,156,2676197.0,11245454.0,20838.0,35607.0,-9600.0,3005259,64258,264804.0,20625.0,22575.714285714286,373.14285714285717,73139.57142857143,31.999325975229592
2021-05-03,15920,532,2698072.0,11329752.0,21875.0,84298.0,-6487.0,3021179,64790,258317.0,20214.571428571428,22295.428571428572,385.85714285714283,75560.0,18.88538280860756
2021-05-04,26238,412,2717458.0,11435298.0,19386.0,105546.0,6440.0,3047417,65202,264757.0,20320.714285714286,22033.571428571428,371.0,78202.85714285714,24.859303052697403
2021-05-05,24079,663,2734465.0,11502946.0,17007.0,67648.0,6409.0,3071496,65865,271166.0,20372.285714285714,21757.285714285714,416.0,74699.42857142857,35.59454824976348
2021-05-06,24086,399,2757230.0,11610358.0,22765.0,107412.0,922.0,3095582,66264,272088.0,20091.285714285714,21307.571428571428,392.85714285714283,78031.85714285714,22.423937735076155
2021-05-07,22552,611,2777902.0,11683923.0,20672.0,73565.0,1269.0,3118134,66875,273357.0,20110.14285714286,20513.714285714286,429.14285714285717,76510.42857142857,30.65588255284442
2021-05-08,18024,170,2798328.0,11779602.0,20426.0,95679.0,-2572.0,3136158,67045,270785.0,20327.571428571428,20424.14285714286,420.42857142857144,81393.57142857143,18.83798952748252
2021-05-09,11582,283,2817165.0,11821485.0,18837.0,41883.0,-7538.0,3147740,67328,263247.0,20354.428571428572,20138.285714285714,438.57142857142856,82290.14285714286,27.653224458610893
